0.000000	7.637274
0.050000	-104.031264
0.100000	-215.543952
0.150000	-326.799079
0.200000	-437.695707
0.250000	-548.133969
0.300000	-658.015349
0.350000	-767.242962
0.400000	-875.721821
0.450000	-983.359093
0.500000	-1090.064350
0.550000	-1195.749794
0.600000	-1300.330480
0.650000	-1403.724519
0.700000	-1505.853262
0.750000	-1606.641473
0.800000	-1706.017478
0.850000	-1803.913306
0.900000	-1900.264801
0.950000	-1995.011721
1.000000	-2088.097821
1.050000	-2179.470915
1.100000	-2269.082917
1.150000	-2356.889871
1.200000	-2442.851961
1.250000	-2526.933499
1.300000	-2609.102908
1.350000	-2689.332678
1.400000	-2767.599317
1.450000	-2843.883280
1.500000	-2918.168895
1.550000	-2990.444267
1.600000	-3060.701175
1.650000	-3128.934965
1.700000	-3195.144425
1.750000	-3259.331656
1.800000	-3321.501937
1.850000	-3381.663587
1.900000	-3439.827812
1.950000	-3496.008562
2.000000	-3550.222372
2.050000	-3602.488212
2.100000	-3652.827328
2.150000	-3701.263085
2.200000	-3747.820813
2.250000	-3792.527654
2.300000	-3835.412404
2.350000	-3876.505364
2.400000	-3915.838197
2.450000	-3953.443777
2.500000	-3989.356053
2.550000	-4023.609914
2.600000	-4056.241053
2.650000	-4087.285848
2.700000	-4116.781233
2.750000	-4144.764588
2.800000	-4171.273628
2.850000	-4196.346296
2.900000	-4220.020667
2.950000	-4242.334854
3.000000	-4263.326921
3.050000	-4283.034802
3.100000	-4301.496222
3.150000	-4318.748631
3.200000	-4334.829139
3.250000	-4349.774451
3.300000	-4363.620820
3.350000	-4376.403991
3.400000	-4388.159164
3.450000	-4398.920947
3.500000	-4408.723323
3.550000	-4417.599622
3.600000	-4425.582489
3.650000	-4432.703867
3.700000	-4438.994970
3.750000	-4444.486274
3.800000	-4449.207498
3.850000	-4453.187600
3.900000	-4456.454766
3.950000	-4459.036407
4.000000	-4460.959155
4.050000	-4462.248869
4.100000	-4462.930631
4.150000	-4463.028752
4.200000	-4462.566782
4.250000	-4461.567512
4.300000	-4460.052985
4.350000	-4458.044508
4.400000	-4455.562661
4.450000	-4452.627311
4.500000	-4449.257624
4.550000	-4445.472077
4.600000	-4441.288480
4.650000	-4436.723981
4.700000	-4431.795089
4.750000	-4426.517689
4.800000	-4420.907054
4.850000	-4414.977867
4.900000	-4408.744232
4.950000	-4402.219696
5.000000	-4395.417263
5.050000	-4388.349409
5.100000	-4381.028103
5.150000	-4373.464819
5.200000	-4365.670555
5.250000	-4357.655848
5.300000	-4349.430791
5.350000	-4341.005046
5.400000	-4332.387862
5.450000	-4323.588088
5.500000	-4314.614191
5.550000	-4305.474265
5.600000	-4296.176052
5.650000	-4286.726947
5.700000	-4277.134020
5.750000	-4267.404023
5.800000	-4257.543406
5.850000	-4247.558326
5.900000	-4237.454664
5.950000	-4227.238029
6.000000	-4216.913777
6.050000	-4206.487016
6.100000	-4195.962618
6.150000	-4185.345232
6.200000	-4174.639290
6.250000	-4163.849015
6.300000	-4152.978436
6.350000	-4142.031392
6.400000	-4131.011540
6.450000	-4119.922367
6.500000	-4108.767193
6.550000	-4097.549182
6.600000	-4086.271346
6.650000	-4074.936556
6.700000	-4063.547544
6.750000	-4052.106912
6.800000	-4040.617137
6.850000	-4029.080577
6.900000	-4017.499478
6.950000	-4005.875977
7.000000	-3994.212107
7.050000	-3982.509803
7.100000	-3970.770909
7.150000	-3958.997177
7.200000	-3947.190274
7.250000	-3935.351787
7.300000	-3923.483228
7.350000	-3911.586032
7.400000	-3899.661565
7.450000	-3887.711129
7.500000	-3875.735960
7.550000	-3863.737235
7.600000	-3851.716074
7.650000	-3839.673540
7.700000	-3827.610648
7.750000	-3815.528360
7.800000	-3803.427594
7.850000	-3791.309221
7.900000	-3779.174070
7.950000	-3767.022931
8.000000	-3754.856555
8.050000	-3742.675655
8.100000	-3730.480910
8.150000	-3718.272967
8.200000	-3706.052441
8.250000	-3693.819916
8.300000	-3681.575950
8.350000	-3669.321070
8.400000	-3657.055783
8.450000	-3644.780566
8.500000	-3632.495876
8.550000	-3620.202148
8.600000	-3607.899794
8.650000	-3595.589208
8.700000	-3583.270764
8.750000	-3570.944818
8.800000	-3558.611711
8.850000	-3546.271764
8.900000	-3533.925285
8.950000	-3521.572567
9.000000	-3509.213889
9.050000	-3496.849516
9.100000	-3484.479701
9.150000	-3472.104686
9.200000	-3459.724699
9.250000	-3447.339959
9.300000	-3434.950675
9.350000	-3422.557045
9.400000	-3410.159259
9.450000	-3397.757495
9.500000	-3385.351927
9.550000	-3372.942719
9.600000	-3360.530026
9.650000	-3348.113997
9.700000	-3335.694775
9.750000	-3323.272495
9.800000	-3310.847286
9.850000	-3298.419272
9.900000	-3285.988570
9.950000	-3273.555293
10.000000	-3261.119548
10.050000	-3248.681437
10.100000	-3236.241058
10.150000	-3223.798504
10.200000	-3211.353865
10.250000	-3198.907226
10.300000	-3186.458667
10.350000	-3174.008267
10.400000	-3161.556099
10.450000	-3149.102236
10.500000	-3136.646744
10.550000	-3124.189689
10.600000	-3111.731133
10.650000	-3099.271134
10.700000	-3086.809751
10.750000	-3074.347037
10.800000	-3061.883044
10.850000	-3049.417823
10.900000	-3036.951421
10.950000	-3024.483883
11.000000	-3012.015253
11.050000	-2999.545574
11.100000	-2987.074885
11.150000	-2974.603226
11.200000	-2962.130632
11.250000	-2949.657141
11.300000	-2937.182784
11.350000	-2924.707596
